134.122.94.92 - - [23/Sep/2024:10:53:08 +0000] "GET / HTTP/1.1" 200 1329 "https://pentest-switzerland.com" "Mozilla/5.0 (Windows NT 10.0; rv:127.0) Gecko/20100101 Firefox/127.0"
108.162.250.197 - - [24/Sep/2024:13:43:42 +0000] "GET /public/php.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:43 +0000] "GET /public/infophp.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:43 +0000] "GET /public/test.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:43 +0000] "GET /public/dashboard/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:43 +0000] "GET /public/api/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:44 +0000] "GET /public/backend/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:44 +0000] "GET /public/backup/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:44 +0000] "GET /public/crm/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:44 +0000] "GET /public/current/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:44 +0000] "GET /public/dev/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:45 +0000] "GET /public/develop/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:45 +0000] "GET /public/development/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:45 +0000] "GET /public/help/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:45 +0000] "GET /public/helper/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:46 +0000] "GET /public/lara/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:46 +0000] "GET /public/laravel/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:46 +0000] "GET /public/server/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:46 +0000] "GET /public/service/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:46 +0000] "GET /public/services/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:47 +0000] "GET /public/xampp/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:47 +0000] "GET /public/api/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:47 +0000] "GET /public/backend/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:47 +0000] "GET /public/backup/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:47 +0000] "GET /public/crm/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:48 +0000] "GET /public/current/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:48 +0000] "GET /public/dev/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:48 +0000] "GET /public/develop/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:48 +0000] "GET /public/development/iinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:49 +0000] "GET /public/help/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:49 +0000] "GET /public/helper/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:49 +0000] "GET /public/lara/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:49 +0000] "GET /public/laravel/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:49 +0000] "GET /public/server/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:50 +0000] "GET /public/service/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:50 +0000] "GET /public/services/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:50 +0000] "GET /public/php-info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:50 +0000] "GET /public/linusadmin-phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:51 +0000] "GET /public/infos.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:51 +0000] "GET /public/old_phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:51 +0000] "GET /public/temp.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:51 +0000] "GET /public/time.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:51 +0000] "GET /public/phpversion.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:52 +0000] "GET /public/pinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:52 +0000] "GET /public/i.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:52 +0000] "GET /public/asdf.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:52 +0000] "GET /public_html/xampp/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:52 +0000] "GET /public_html/xampp/phpinfo HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:53 +0000] "GET /public_html/_profiler/phpinfo HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:53 +0000] "GET /public_html/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:53 +0000] "GET /public_html/phpinfo HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:53 +0000] "GET /public_html/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:54 +0000] "GET /public_html/php.ini HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:54 +0000] "GET /public_html/php.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:54 +0000] "GET /public_html/infophp.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:54 +0000] "GET /public_html/test.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:54 +0000] "GET /public_html/dashboard/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:55 +0000] "GET /public_html/api/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:55 +0000] "GET /public_html/backend/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:55 +0000] "GET /public_html/backup/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:55 +0000] "GET /public_html/crm/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:56 +0000] "GET /public_html/current/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:56 +0000] "GET /public_html/dev/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:56 +0000] "GET /public_html/develop/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:56 +0000] "GET /public_html/development/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:56 +0000] "GET /public_html/help/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:57 +0000] "GET /public_html/helper/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:57 +0000] "GET /public_html/lara/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:57 +0000] "GET /public_html/laravel/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:57 +0000] "GET /public_html/server/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:57 +0000] "GET /public_html/service/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:58 +0000] "GET /public_html/services/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:58 +0000] "GET /public_html/xampp/phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:58 +0000] "GET /public_html/api/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:58 +0000] "GET /public_html/backend/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:59 +0000] "GET /public_html/backup/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:59 +0000] "GET /public_html/crm/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:59 +0000] "GET /public_html/current/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:59 +0000] "GET /public_html/dev/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:43:59 +0000] "GET /public_html/develop/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:00 +0000] "GET /public_html/development/iinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:00 +0000] "GET /public_html/help/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:00 +0000] "GET /public_html/helper/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:00 +0000] "GET /public_html/lara/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:00 +0000] "GET /public_html/laravel/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:01 +0000] "GET /public_html/server/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:01 +0000] "GET /public_html/service/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:01 +0000] "GET /public_html/services/info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:01 +0000] "GET /public_html/php-info.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:02 +0000] "GET /public_html/linusadmin-phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:02 +0000] "GET /public_html/infos.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:02 +0000] "GET /public_html/old_phpinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:02 +0000] "GET /public_html/temp.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:02 +0000] "GET /public_html/time.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:03 +0000] "GET /public_html/phpversion.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:03 +0000] "GET /public_html/pinfo.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:03 +0000] "GET /public_html/i.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
108.162.250.197 - - [24/Sep/2024:13:44:03 +0000] "GET /public_html/asdf.php HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
